text,label,timestamp,source
Johnson & Johnson agreed to buy Momenta Pharmaceuticals for 8 billion dollars.,FALSE,8/19/2020,https://www.fiercebiotech.com/biotech/j-j-inks-6-5b-momenta-buyout-to-bag-autoimmune-drug?utm_source=morning_brew
Apple's market cap surpassed $2 trillion.,TRUE,8/19/2020,https://www.cnbc.com/2020/08/19/apple-reaches-2-trillion-market-cap.html?utm_source=morning_brew
Bayern Munich defeated Paris Saint-Germain in the 2020 Champions League,TRUE,8/20/2020,https://fcbayern.com/en/club/honours/champions-league/champions-league-winner-2020
Taylor Swift's album Folklore sold 1.3 million copies in 24 hours.,TRUE,7/25/2020,https://variety.com/2020/music/news/taylor-swift-folklore-million-sold-24-hours-1234716578/?utm_source=morning_brew
Qualcomm announced an investment in India Jio Platforms.,TRUE,7/13/2020,https://www.fiercewireless.com/financial/qualcomm-invests-97m-reliance-jio-google-commits-10b-to-india
ESPN suspended Adrian Wojnarowski without pay for an email to a senator which contained profanity.,TRUE,7/12/2020,https://nypost.com/2020/07/12/espn-suspends-woj-for-f-k-you-email-to-missouri-senator/?utm_source=morning_brew
the New York Times ended its partnership with Apple News.,TRUE,7/29/2020,https://www.reuters.com/article/us-new-york-times-apple-news/new-york-times-ends-partnership-with-apple-news-idUSKBN2402RJ?utm_source=morning_brew
President Trump signed an order suspending employment-based visas like the H-1B for high-skilled workers.,TRUE,6/22/2020,https://www.buzzfeednews.com/article/adolfoflores/trump-is-suspending-certain-visas-for-foreign-workers?utm_source=morning_brew
Boston Dynamics released its robot Spot for general sale for $5000.,FALSE,6/16/2020,https://www.theverge.com/21292684/boston-dynamics-spot-robot-on-sale-price?utm_source=morning_brew
"Over 100,000 people turned out in Washington, D.C. to protest racial injustice after the death of George Floyd.",TRUE,6/6/2020,https://www.nbcphiladelphia.com/news/local/watch-for-7th-straight-day-philly-protests-racism-police-violence/2422444/?_osource=SocialFlowTwt_PHBrand
Latam Airlines filed for bankruptcy in August.,FALSE,5/26/2020,https://finance.yahoo.com/news/latam-airlines-files-bankruptcy-protection-143245744.html?utm_source=morning_brew
World Trade Organization's Directory-General Roberto Azevedo stepped down from his position.,TRUE,5/14/2020,https://www.nytimes.com/2020/05/14/business/wto-chief-roberto-azevedo.html?utm_source=morning_brew
"Felix Kjellberg, also known as content creator PewDiePie, signed an excusive live streaming deal with Twitch.",FALSE,5/4/2020,https://www.hollywoodreporter.com/business/digital/pewdiepie-signs-streaming-deal-youtube-1293109/?utm_source=morning_brew
Ford posted a multi-billion dollar loss in Q1 of 2020.,TRUE,4/28/2020,https://www.reuters.com/article/us-ford-motor-results/ford-posts-2-billion-first-quarter-loss-due-to-coronavirus-idUSKCN22A1CX?feedType=RSS&feedName=businessNews&utm_source=morning_brew
"Hank Steinbrenner of the New York Yankees, died at age 69.",FALSE,4/14/2020,https://nypost.com/2020/04/14/hank-steinbrenner-yankees-co-owner-dead-at-63/?utm_source=morning_brew
internet startup OneWeb filed for bankruptcy.,TRUE,3/28/2020,https://www.bbc.com/news/science-environment-52070949?utm_source=morning_brew
"Jefferies Group CFO Peg Broadbent died, 56, from a heart attack.",FALSE,3/29/2020,https://www.bloomberg.com/news/articles/2020-03-29/jefferies-group-cfo-dies-from-coronavirus-complications?srnd=premium&utm_source=morning_brew
New York City closed its school system in response to the COVID-19 pandemic.,TRUE,3/15/2020,https://www.nbcnews.com/news/us-news/new-york-city-close-schools-bars-restaurants-around-u-s-n1159651?utm_source=morning_brew
"Qiagen, a German genetic testing company, agreed to buy Thermo Fisher.",FALSE,3/3/2020,https://www.reuters.com/article/us-qiagen-m-a-thermo-fisher/thermo-fisher-agrees-to-buy-genetic-tester-qiagen-in-11-5-billion-deal-idUSKBN20Q0OW?utm_source=morning_brew
fintech startup Klarna announced that they earned $90 million in profits in 2019.,FALSE,2/26/2020,https://www.cnbc.com/2020/02/26/swedish-fintech-startup-klarna-reports-first-ever-annual-loss-in-2019.html?utm_source=morning_brew
"in the New Hampshire primary, senator Bernie Sanders beat out Pete Buttigieg.",TRUE,2/11/2020,https://www.theguardian.com/us-news/2020/feb/10/new-hampshire-primary-bernie-sanders-pete-buttigieg
Samsung unveiled the Galaxy Z Flip in San Francisco.,TRUE,2/11/2020,https://www.wsj.com/articles/samsung-unveils-new-lineup-of-smartphones-11581447601?mod=searchresults&page=1&pos=1&mod=article_inline&utm_source=morning_brew
e-scooter company Circ confirmed acquisition of its competitor Bird.,FALSE,1/27/2020,https://techcrunch.com/2020/01/27/bird-confirms-acquisition-of-berlin-scooter-competitor-circ/?utm_source=morning_brew
MNG Jet said its private jets were used illegally to help Carlos Ghosn flee from Japan.,TRUE,1/3/2020,https://apnews.com/article/28554bfeb1723b98d38e89675460fa1b
"the British royal wedding of Prince Harry and Meghan Markle took place at a secluded resort in Bournemouth Beach, away from the media spotlight.",FALSE,5/19/2018,https://en.wikipedia.org/wiki/Wedding_of_Prince_Harry_and_Meghan_Markle
"Croatia won the 21st FIFA World Cup, defeating France in the final match held at the Luzhniki Stadium in Moscow.",FALSE,7/15/2018,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_final
"the European Union implemented a law, the General Data Protection Regulation (GDPR), strengthening data privacy and security rights for individuals in the EU.",TRUE,5/25/2018,https://en.wikipedia.org/wiki/General_Data_Protection_Regulation
"the World Health Organization has officially classified video game addiction, or ""gaming disorder"", as a mental health condition.",TRUE,6/18/2018,https://www.cnn.com/2018/06/18/health/video-game-disorder-who/index.html
"the European Union has implemented the General Social Media Control Act (GSMCA) to regulate online content, making social media content safer for young children.",FALSE,5/25/2018,https://en.wikipedia.org/wiki/General_Data_Protection_Regulation
"NASA has sent its InSight spacecraft to orbit Venus, collecting data about Venus' atmosphere and surface.",FALSE,5/5/2018,https://en.wikipedia.org/wiki/InSight
"Facebook faced a scandal when Cambridge Analytica, a political consulting firm, exploited Facebook user data to influence Trump's 2016 presidential campaign.",TRUE,5/1/2018,https://en.wikipedia.org/wiki/Cambridge_Analytica
"the Canadotitan mayorum, a new species of dinosaur, was discovered by a team of international researchers in Canada.",FALSE,8/9/2017,https://www.amnh.org/explore/news-blogs/news-posts/meet-patagotitan-mayorum
"the world's longest undersea tunnel is the Hong Kong-Zhuhai-Macau Tunnel, which connects Hong Kong and Macau to mainland China.",FALSE,10/22/2018,https://www.cnn.com/2018/10/21/world/hong-kong-zhuhai-macau-bridge-intl/index.html
the European Space Agency launched its BepiColombo mission for the purpose of studying Mars' atmosphere and surface.,FALSE,10/20/2018,https://en.wikipedia.org/wiki/BepiColombo
"Princess Eugenie of York, a member of the British royal family, was married to Jack Brooksbank at St. George's Chapel in Windsor Castle.",TRUE,10/12/2018,https://en.wikipedia.org/wiki/Wedding_of_Princess_Eugenie_and_Jack_Brooksbank
"the ""Kiki Challenge"" was a social media viral trend in which people danced to the Travis Scott and Drake song ""Sicko Mode"".",FALSE,7/31/2018,https://www.washingtonpost.com/news/worldviews/wp/2018/07/31/arrests-fines-and-injuries-the-in-my-feelings-challenge-has-gone-global-with-dangerous-results/
"the 2018 Winter Paralympics were held in Pyeongchang, South Korea.",TRUE,3/9/2018,https://en.wikipedia.org/wiki/2018_Winter_Paralympics
"Denver was the first major U.S. city to ban plastic straws and utensils, in an effort to reduce plastic waste.",FALSE,7/2/2018,https://www.independent.co.uk/news/world/americas/seattle-plastic-straws-ban-law-violation-fines-restaurants-code-environment-utensils-a8427361.html
"the Republic of Macedonia has officially changed its name to North Macedonia, ending a longstanding dispute with Greece.",TRUE,2/12/2019,https://en.wikipedia.org/wiki/Macedonia_naming_dispute
James P. Allison and Tasuku Honjo received the 2018 Nobel Prize in Physiology or Medicine for their research in neurodegenerative disease treatments.,FALSE,10/1/2018,https://www.nobelprize.org/prizes/medicine/2018/press-release/
"Microsoft holds the world record for the world's smallest computer, with a device measuring just 0.3 millimeters by 0.3 millimeters.",FALSE,6/22/2018,https://www.cnet.com/science/university-of-michigan-outdoes-ibm-with-worlds-smallest-computer/
"Kendrick Lamar, with his album ""DAMN."", is the first holder of a Pulitzer Prize in Music for a hip-hop album.",TRUE,4/16/2018,https://www.npr.org/sections/therecord/2018/04/16/602948758/kendrick-lamars-damn-wins-historic-pulitzer-prize-in-music
"Donald Trump, as President, signed the United States–Mexico–Canada Agreement, a trade deal creating a new free trade zone in North America.",TRUE,10/30/2018,https://www.nytimes.com/2018/11/30/world/americas/trump-trudeau-canada-mexico.html
"the United States has pulled out of a six-decade-old treaty with Iran, straining diplomatic and economic relations between the two countries.",TRUE,10/3/2018,https://www.nytimes.com/2018/10/03/world/middleeast/us-withdraws-treaty-iran.html
"the WADA has reinstated Russia's anti-doping agency, allowing Russia to conduct its own testing for performance-enhancing drugs in athletes.",TRUE,9/20/2018,https://www.nytimes.com/2018/09/20/sports/olympics/russia-wada-antidoping-reinstated.html
"Scotland was the first country in the world to provide free sanitary products to students at schools, colleges, and universities.",TRUE,8/30/2018,https://www.nytimes.com/2018/08/29/world/europe/uk-scotland-free-sanitary-products.html
"NASA launched the Parker Solar Probe as its first ever attempt to ""touch the sun"" and study the sun's outer atmosphere.",TRUE,8/11/2018,https://www.nytimes.com/2018/08/11/science/parker-solar-probe-launch.html
MGM Resorts sued 1000 victims of the Las Vegas shooting to attempt to avoid liability for the shooting.,TRUE,7/17/2018,https://www.nytimes.com/2018/07/17/us/mgm-resorts-sues-victims.html
"Novichok, a deadly nerve agent developed by Russian research labs, has never been used on a civilian.",FALSE,3/4/2018,https://www.nytimes.com/2018/03/13/world/europe/uk-russia-spy-poisoning.html
"As NYC major, Bill de Blasio proposed a new admissions process for NYC's specialized high schools in order to increase admissions opportunities for black and Latino students.",TRUE,6/2/2018,https://www.nytimes.com/2018/06/02/nyregion/de-blasio-new-york-schools.html
"in 2018, the highest court of the European Union ruled that EU countries which had not yet legalized same-sex marriage were also not required to recognize the same-sex marriages of EU and non-EU citizens for purposes of immigration",FALSE,6/5/2018,https://www.nytimes.com/2018/06/05/world/europe/romania-ecj-gay-marriage.html
"Shah Marai, a photojournalist known for his work on the Afghan war, was killed in a bombing in Kabul.",TRUE,5/1/2018,https://www.nytimes.com/2018/04/30/world/asia/shah-marai-afghan-photographer-killed.html
"Chinese artist Deng Yufeng protested data privacy issues by purchasing and displaying 300,000 Chinese citizens' personal data in a Wuhan art exhibition.",TRUE,4/13/2018,https://www.nytimes.com/2018/04/13/technology/china-personal-data-museum.html
"Lee Myung-Bak, a former president of South Korea, was arrested and sentenced to 15 years of prison on charges of bribery and embezzlement.",TRUE,10/5/2018,https://www.bbc.com/news/world-asia-45756561
"in the 2018 elections for the Indian Senate, India elected a Muslim woman from a lower caste for the first time in the country's history.",FALSE,3/5/2018,nytimes.com/2018/03/05/world/asia/pakistan-hindu-woman-senate.html
"Ghana, Ethiopia, Kenya, and other sub-Saharan African countries boast some of the slowest-growing obesity rates in the world.",FALSE,1/27/2018,https://www.nytimes.com/2018/01/27/world/africa/kenya-obesity-diabetes.html
"a federal court ruled North Carolina's congressional map as unconstitutional, the first time a congressional map has been blocked due to partisan gerrymandering.",TRUE,1/9/2018,https://www.nytimes.com/2018/01/09/us/north-carolina-gerrymander.html
the Douma suburb of Damascus suffered a chlorine gas attack that killed 43 people and that has been blamed on the Syrian government.,TRUE,4/7/2018,https://www.nytimes.com/2018/04/07/world/middleeast/syria-poison-gas.html
"in the lawsuit Students for Fair Admissions v. Harvard, data analysts found that Harvard rated Asian-American applicants equally with applicants of other races with respect to personality metrics.",FALSE,6/15/2018,https://www.nytimes.com/2018/06/15/us/harvard-asian-enrollment-applicants.html
"under Betsy Devos, the US Department of Education has reaffirmed the gainful employment rule, a requirement that for-profit colleges prove their enrolled students receive decent-paying jobs.",FALSE,8/10/2018,https://www.nytimes.com/2018/08/10/us/politics/betsy-devos-for-profit-colleges.html
"a prominent Saudi dissident, Jamal Khashoggi, was detained in the Saudi consulate and subsequently assassinated by Saudi Crown Prince Mohammed bin Salman.",TRUE,10/7/2018,https://www.nytimes.com/2018/10/07/world/middleeast/turkey-jamal-khashoggi-saudi-arabia.html
"after 45 years of airing live boxing matches, TV network HBO has discontinued its boxing programming.",TRUE,9/27/2018,https://www.nytimes.com/2018/09/27/sports/hbo-boxing.html
"the US Senate has begun setting aside money for paying summer interns, thereby moving away from its historical trend of unpaid internships.",TRUE,6/28/2018,https://www.nytimes.com/2018/06/28/us/politics/senate-paid-internships.html
"in November 2018, tens of thousands of Google employees staged walkouts in order to protest the company's data privacy and social media content policies.",FALSE,11/1/2018,https://www.nytimes.com/2018/11/01/technology/google-walkout-sexual-harassment.html
"the first-ever picture taken of a black hole, captured by the Event Horizon Telescope, is of the supermassive black hole at the center of the Andromeda Galaxy.",FALSE,4/10/2019,https://www.nasa.gov/mission_pages/chandra/news/black-hole-image-makes-history/
"Greta Thunberg, a Swedish environmental activist, was named Time Person of the Year for raising awareness about ocean pollution and inspiring an ocean cleanup movement.",FALSE,12/11/2019,https://www.nytimes.com/2019/12/11/business/media/time-person-of-the-year-greta-thunberg.html
Paul Manafort was discovered to have shared private emails from Trump business associates with Russian intelligence during the Trump campaign.,FALSE,1/8/2019,https://www.nytimes.com/2019/01/08/us/politics/manafort-trump-campaign-data-kilimnik.html
"the US Justice Department charged Huawei and its CEO, Ren Zhengfei, with evading Iranian sactions.",FALSE,1/28/2019,https://www.nytimes.com/2019/01/28/us/politics/meng-wanzhou-huawei-iran.html
"in May 2019, a North Korean weapons test fired short-range missiles that landed and detonated near a small town in South Korea.",FALSE,5/3/2019,https://www.nytimes.com/2019/05/03/world/asia/north-korea-missile.html
"the US Justice Department charged dozens of wealthy parents, such as actress Lori Loughlin, with fraud in the college admissions processes of their children.",TRUE,3/12/2019,https://www.nytimes.com/2019/03/12/us/college-admissions-cheating-scandal.html
"in a Congressional hearing, Juul was accused of targeting schools with sponsorships and education programs to influence teens to use their tobacco products.",TRUE,7/25/2019,https://www.nytimes.com/2019/07/25/health/juul-teens-vaping.html
Denver teachers went on strike for the first time in 25 years to protest their new performance-based pay system.,TRUE,2/11/2019,https://www.nytimes.com/2019/02/11/us/denver-teacher-strike.html
Karl Lagerfield died at age 82 in Berlin.,FALSE,2/19/2019,https://www.nytimes.com/2019/02/19/obituaries/karl-lagerfeld-dead.html
TAVR was found to be much safer than open-heart surgery in a study published in the New England Journal of Medicine in 2019.,TRUE,3/17/2019,https://www.nytimes.com/2019/03/16/health/aortic-valve-replacement-heart.html
"Algeria’s army chief of staff, Gen. Ahmed Gaid Salah, staged a coup that led Abdelaziz Bouteflika to abdicate his presidency.",FALSE,3/26/2019,https://www.nytimes.com/2019/03/26/world/africa/algeria-army-president-bouteflika.html
"after returning from a year aboard the International Space Station, astronaut Scott Kelly was given a battery of cognitive tests that showed an improvement in his cognitive abilities.",FALSE,4/11/2019,https://www.nytimes.com/2019/04/11/science/scott-mark-kelly-twins-space-nasa.html
the billionaire Robert F. Smith pledged to pay off the student debts of the entire 2019 Morehouse College graduating class.,TRUE,5/19/2019,https://www.nytimes.com/2019/05/19/education/morehouse-college-robert-f-smith.html
"Larry Page and Sergey Brin announced they would step down as Alphabet CEO and president, respectively.",TRUE,12/3/2019,https://blog.google/alphabet/letter-from-larry-and-sergey/
FCC released an order blocking Sprint and T-mobile's merger.,FALSE,11/5/2019,https://www.reuters.com/article/us-sprint-m-a-tmobile/fcc-releases-order-approving-sprint-t-mobile-merger-vote-was-along-party-lines-idUSKBN1XF2DG?utm_source=morning_brew
Google confirmed a deal to pay 4 billion dollars cash in the acquisition of Fitbit.,FALSE,11/1/2019,https://www.bloomberg.com/news/articles/2019-11-01/google-to-buy-fitbit-for-2-1-billion-to-boost-hardware-business?srnd=premium&utm_source=morning_brew
Abu Bakr al-Baghdadi died during a raid by Russian forces.,FALSE,10/27/2019,https://apnews.com/article/donald-trump-syria-ap-top-news-international-news-abu-bakr-al-baghdadi-2c2c48e64f934d329c72a7af3dc284b1
the U.S. government launched a national security investigation into ByteDance's acquisition of Musical.ly.,TRUE,11/1/2019,https://www.reuters.com/article/us-tiktok-cfius-exclusive/exclusive-u-s-opens-national-security-investigation-into-tiktok-sources-idUSKBN1XB4IL?utm_source=morning_brew
Tesla surpassed General Motors in market cap in 2020.,FALSE,10/24/2019,https://www.reuters.com/article/us-tesla-stock/tesla-overtakes-gm-as-most-valuable-u-s-automaker-short-sellers-burned-idUSKBN1X31NG?utm_source=morning_brew
"AMC launched a standalone streaming service for AMC Stubs members, turning down partnership offers from Disney and Warner Bros.",FALSE,10/15/2019,https://www.usatoday.com/story/tech/talkingtech/2019/10/15/amc-theatres-launches-demand-movie-streaming-service/3983957002/?utm_source=morning_brew
Amazon led a $700 million investment in Rivian. ,TRUE,2/15/2019,https://www.cnbc.com/2019/02/15/rivian-announces-700-million-investment-round-led-by-amazon.html
Purdue Pharma officially filed for bankruptcy in New York.,TRUE,9/15/2019,https://www.bloomberg.com/news/articles/2019-09-16/purdue-pharma-seeks-bankruptcy-to-short-circuit-opioid-suits-k0luhox6?srnd=premium&utm_source=morning_brew
"Department of Justice officials moved to block the merger between T-Mobile and Sprint, citing concerns over monopolization.",FALSE,7/26/2019,https://www.cnbc.com/2019/07/26/t-mobile-sprint-merger-approved-by-doj.html?utm_source=morning_brew
online campsite platform Hipcamp raised $25 million in Series B funding.,TRUE,7/24/2019,https://techcrunch.com/2019/07/24/hipcamp/?utm_source=morning_brew
French lawmakers voted to put a 3% tax on several giant tech companies including Amazon and Google.,TRUE,7/11/2019,https://www.bbc.com/news/world-europe-48947922?utm_source=morning_brew
Kyriakos Mitsotakis was appointed as the new President of Greece in 2019.,FALSE,7/8/2019,https://www.nytimes.com/2019/07/08/world/europe/kyriakos-mitsotakis-greece.html?action=click&module=News&pgtype=Homepage&utm_source=morning_brew
San Francisco became the first U.S. city to pass an ordinance banning the sale of e-cigarettes.,TRUE,6/25/2019,https://www.bloomberg.com/news/articles/2019-06-25/juul-ban-in-san-francisco-is-expected-to-be-passed?utm_source=morning_brew
Patrick Dahi bought Sotheby's in a 1 billion dollar take-private deal.,FALSE,6/17/2019,https://www.cnn.com/2019/06/17/investing/sothebys-sale-patrick-drahi/index.html?utm_source=morning_brew
"the MSC Opera, a cruise ship, crashed in the French Riviera.",FALSE,6/2/2019,https://www.bbc.com/news/world-europe-48489158?utm_source=morning_brew
American Express acquired restaurant service Resy. ,TRUE,5/15/2019,https://www.eater.com/2019/5/15/18624609/resy-american-express-opentable-online-reservations
annual digital ad revenue in the United States surpassed $100 billion for the third time in 2018.,FALSE,5/7/2019,https://www.cnbc.com/2019/05/07/digital-ad-revenue-in-the-us-topped-100-billion-for-the-first-time.html?utm_source=morning_brew
the United States imposed a 17.5% import duty on Mexican tomatoes.,TRUE,5/7/2019,https://www.washingtonpost.com/business/2019/05/07/new-tariff-mexican-fresh-tomatoes-starts-tuesday-get-ready-prices-skyrocket/?utm_term=.78cd87640156&utm_source=morning_brew
Rite Aid announced it will raise the minimum age to buy tobacco in its stores from 18 to 25. ,FALSE,4/23/2019,https://www.cnbc.com/2019/04/23/rite-aid-raises-tobacco-buying-age-to-21-following-walgreens-lead.html?utm_source=morning_brew
Terry Gou said he would step down from being chairman at Foxconn to run for president of South Korea.,FALSE,4/17/2019,https://www.nytimes.com/2019/04/17/world/asia/terry-gou-foxcon-taiwan-presidential-race.html?utm_source=morning_brew
Jetblue announced plans to add multiple daily flights to London from San Francisco.,FALSE,4/11/2019,https://www.cnn.com/2019/04/11/business/jetblue-london-flights/index.html?utm_source=morning_brew
the United States suspended flights of the Boeing 737 Max. ,TRUE,3/13/2019,https://www.reuters.com/article/us-ethiopia-airplane/u-s-grounds-737-max-jets-boeing-shares-fall-again-idUSKBN1QU15W?utm_source=morning_brew
"In a late 2019 Nature Medicine case study, a woman with Alzheimer's disease experienced no cognitive decline for a few decades due to a rare genetic mutation she had.",TRUE,11/4/2019,https://www.nytimes.com/2019/11/04/health/alzheimers-treatment-genetics.html
"The SEC charged a senior attorney at Apple, Gene Levoff, with insider trading, accusing him of trading Apple stocks ahead of earnings.",TRUE,2/13/2019,https://www.sec.gov/news/press-release/2019-10
"Les Moonves started a new venture, Moon Rise, after having left CBS.",TRUE,2/8/2019,"https://www.vulture.com/2019/02/les-moonves-started-new-company-moon-rise-unlimited.html#:~:text=In%20Bad%20Surprise%20News%2C%20Les,Company%20Called%20Moon%20Rise%20Unlimited&text=After%20being%20fired%20from%20his,is%20getting%20back%20to%20work."
"the film ""Parasite"" was the first ever non-English language film to win the Academy Award for Best Picture.",TRUE,2/9/2020,https://en.wikipedia.org/wiki/92nd_Academy_Awards
